COD_ETB;LIB_OFF_ETB;LIB_AD1_ETB;COD_POS_ADR_ETB;LIB_COM;LAT;LNG
0440282T;Lycée Professionnel Privé Le Masle;9 Rue Jean Pierre Dufrexou;44612;St Nazaire;47.2722287;-2.2058751
0340923U;Lycée Professionnel Privé Le Parterre;15 Rue Courbezou;34600;Bedarieux;43.6146339;3.1582161
0490903R;Lycée Professionnel Privé Le Pinier Neuf;;49601;Beaupreau;48.384469;0.1593171
0131485U;Lycée Professionnel Privé Le Rocher;Montee De La Transhumance;13300;Salon De Provence;43.6449432;5.0949437
0340992U;Lycée Professionnel Privé Le Sacre Coeur;46 Boulevard D Angleterre;34500;Beziers;43.3470472;3.2120912
0592964B;Lycée Professionnel Privé Leonard De Vinci;10 Rue Notre Dame Des Victoires;59100;Roubaix;50.6950525;3.1805112
0100063P;Lycée Professionnel Privé Leonie Aviat;3 Rue Etienne Pedron;10000;Troyes;48.3043057;4.0791779
0490910Y;Lycée Professionnel Privé Les Ardilliers;1 Quai Du Jagueneau;49421;Saumur;47.2516631;-0.0584264
0741287X;Lycée Professionnel Privé Les Bressis;85 Route Des Creuses;74600;Seynod;45.8932394;6.1001202
0782100J;Lycée Professionnel Privé Les Chataigniers;11 Bis Avenue Jean Jaures;78000;Versailles;48.8174674;2.1442539
0631408N;Lycée Professionnel Privé Les Cordeliers;Place Des Cordeliers;63100;Clermont Ferrand;45.7942923;3.1131005
0740143D;Lycée Professionnel Privé Les Cordeliers;11 Rue M. Berthelot;74301;Cluses;46.0593129;6.5787129
0061394H;Lycée Professionnel Privé Les Fauvettes;44 Avenue J De Noailles;06400;Cannes;43.5541346;6.9996242
0381809K;Lycée Professionnel Privé Les Gorges;22 Rue Des Orphelines;38500;Voiron;45.3692772;5.5910909
0090045A;Lycée Professionnel Privé Les Jacobins;Rue Du Rempart Du Touroncq;09100;Pamiers;43.114753;1.607953
9710775R;Lycée Professionnel Privé Les Perseverants;28 Rue Lardenoy;97100;Basse Terre;15.9932345;-61.7242003
0381805F;Lycée Professionnel Privé Les Portes De Chartreuse;387 Avenue De Stalingrad;38343;Voreppe;45.2947821;5.6336357
0311971Z;Lycée Professionnel Privé Les Potiers;4 Rue Du Sachet;31400;Toulouse;43.5931107;1.4478264
0382169B;Lycée Professionnel Privé Les Prairies;31 Rue Mainssieux;38500;Voiron;45.3630158;5.5928307
0141868E;Lycée Professionnel Privé Les Rosiers;17 Chemin De Rocques;14100;Lisieux;49.154762;0.2306014
9711064E;Lycée Professionnel Privé L'institut Des Ameriques;Forum De Grand-camp;97142;Les Abymes;16.27395;-61.502615
0595723A;Lycée Professionnel Privé Louise De Marillac;2 Rue D'antin;59003;Lille;50.6268165;3.0474897
0593066M;Lycée Professionnel Privé Lp Des Forges;13 Rue Du Couvent;59220;Denain;50.32239;3.382042
0595918M;Lycée Professionnel Privé Lp E.p.i.d.;20 Rue De Lille;59140;Dunkerque;51.0277456;2.3724543
0070100W;Lycée Professionnel Privé Marc Seguin-saint Charles;Route De Californie;07100;Annonay;45.2440877;4.6758762
9830271C;Lycée Professionnel Privé Marcellin Champagnat (ddec);Rt Terr 1;98890;Paita;0.0;0.0
0593015G;Lycée Professionnel Privé Maria Goretti;1/e Rue De Verlinghem;59832;Lambersart;50.653684;3.0247746
0221867K;Lycée Professionnel Privé Marie Balavenne;47 Boulevard Laennec;22005;St Brieuc;48.5111408;-2.7744799
0830116A;Lycée Professionnel Privé Marie France;220 Avenue Marcel Castie;83000;Toulon;43.1234854;5.941595
0131449E;Lycée Professionnel Privé Marie Gasquet;38 R Electriciens St Barnabe;13012;Marseille 12;43.3041972;5.4172944
0541364P;Lycée Professionnel Privé Marie Immaculee;33 Av Du General Leclerc;54000;Nancy;48.6821438;6.1840703
0133277S;Lycée Professionnel Privé Modele Electronique;233 Bd St Marcel;13011;Marseille 11;43.2865274;5.4686969
0740155S;Lycée Professionnel Privé Mont Blanc;148 Route De Doran;74700;Sallanches;45.9375916;6.6254618
0820061W;Lycée Professionnel Privé Montauriol;1 Boulevard Montauriol;82000;Montauban;44.0100506;1.3594123
0640184C;Lycée Professionnel Privé Montpensier;34 Rue Montpensier;64000;Pau;43.3010083;-0.3729012
0261139X;Lycée Professionnel Privé Montplaisir;75 Rue Montplaisir;26000;Valence;44.9312156;4.9083899
0940851P;Lycée Professionnel Privé Morin;22 Avenue De Verdun;94000;Creteil;48.7948841;2.462591
0312064A;Lycée Professionnel Privé Myriam;9 Et 20 Rue Mage;31000;Toulouse;43.5977887;1.4472602
0440262W;Lycée Professionnel Privé Nazareth;40 Rue Michel Grimault;44141;Chateaubriant;47.7156138;-1.3765267
0290207T;Lycée Professionnel Privé Nd Du Kreisker;2 Rue Cadiou;29250;St Pol De Leon;48.6825255;-3.9870981
0781582W;Lycée Professionnel Privé N-dame Du Grandchamp;97 Rue Royale;78000;Versailles;48.7933549;2.1239896
0280684S;Lycée Professionnel Privé Notre Dame;Chateau Des Vaux;28240;St Maurice St Germain;48.494383;1.089488
0350790U;Lycée Professionnel Privé Notre Dame;6 Rue De Vannes;35601;Redon;47.6473747;-2.0900067
0350807M;Lycée Professionnel Privé Notre Dame;Rue De Dinan;35290;St Meen Le Grand;48.1926274;-2.188228
0501941N;Lycée Professionnel Privé Notre Dame;43 Rue Sebline;50500;Carentan;49.3051863;-1.2471225
0541357G;Lycée Professionnel Privé Notre Dame;1 Rue Du Bois Prieur;54350;Mont St Martin;49.5335424;5.764854
0691465T;Lycée Professionnel Privé Notre Dame;1 Rue Honore Petetin;69700;Givors;45.5910944;4.7716109
0783537W;Lycée Professionnel Privé Notre Dame;15 Rue De Strasbourg;78200;Mantes La Jolie;48.991379;1.711402
0881530K;Lycée Professionnel Privé Notre Dame - Saint Joseph;23 Rue Thiers;88012;Epinal;48.1701687;6.4513835
0141191U;Lycée Professionnel Privé Notre Dame De Fidelite;8 Rue Du Petit Clos Saint Marc;14074;Caen;49.2111144;-0.3733099
0501787W;Lycée Professionnel Privé Notre Dame De La Providence;9 Rue Du Chanoine Beranger;50303;Avranches;48.686819;-1.3690481
0572951Y;Lycée Professionnel Privé Notre Dame De La Providence;22 Place Notre Dame;57126;Thionville;49.3576246;6.1602375
0880120C;Lycée Professionnel Privé Notre Dame De La Providence;14 Rue Pasteur;88109;St Die Des Vosges;48.2825237;6.9504488
0601946P;Lycée Professionnel Privé Notre Dame De La Tilloye;1 Av De La Liberation;60204;Compiegne;49.4062037;2.8305249
0141193W;Lycée Professionnel Privé Notre Dame De Nazareth;Avenue De La Basilique;14440;Douvres La Delivrande;49.2970159;-0.3732011
0260078U;Lycée Professionnel Privé Notre Dame Des Champs;Rue Eugene Blain;26106;Romans Sur Isere;45.046612;5.042497
0550700M;Lycée Professionnel Privé Notre Dame Des Vertus;30 Rue Du General De Gaulle;55500;Ligny En Barrois;48.6873861;5.3236757
0470730N;Lycée Professionnel Privé Notre Dame La Compassion;1ter Rue De Langeot;47200;Marmande;44.4978288;0.1723321
0480041J;Lycée Professionnel Privé Notre-dame;Quartier Fontanilles;48000;Mende;44.517611;3.501873
0761347B;Lycée Professionnel Privé Notre-dame;5 Rue Hervieux;76500;Elbeuf;49.2889278;1.0017247
0593030Y;Lycée Professionnel Privé Notre-dame Du Sacre Coeur;158 Avenue Saint Marcel;59120;Loos;50.6097613;3.0255216
0754191Y;Lycée Professionnel Privé Notre-dame -st Vincent De Paul;49 Rue Bobillot;75013;Paris 13;48.828049;2.3529993
0950804H;Lycée Professionnel Privé Notre-famille;2 Rue Des Patis;95520;Osny;49.0501663;2.086339
0693406C;Lycée Professionnel Privé O R T;133 Rue Marius Berliet;69008;Lyon 08;45.7380862;4.8677943
0141186N;Lycée Professionnel Privé Oasis;18 Rue De L Oratoire;14000;Caen;49.18111;-0.3599751
0320652K;Lycée Professionnel Privé Oratoire Sainte-marie;50 Bis Rue Victor Hugo;32002;Auch;43.6505336;0.5776322
0131424C;Lycée Professionnel Privé Ort Leon Bramson;9 Rue Des Forges;13010;Marseille 10;43.2791281;5.4104058
0312191N;Lycée Professionnel Privé Ort Maurice Grynfogel;14 Rue Etienne Collongues;31770;Colomiers;43.601951;1.333155
0430101B;Lycée Professionnel Privé Paradis;Rue Pont De La Chartreuse;43700;Brives Charensac;45.0529219;3.9138113
0921932A;Lycée Professionnel Privé Passy Buzenval;50 Avenue Otis Mygatt;92508;Rueil Malmaison;48.8591268;2.1832515
0300109F;Lycée Professionnel Privé Pasteur;3 Rue Pasteur;30110;La Grand Combe;44.2107935;4.0283226
9720073X;Lycée Professionnel Privé Patronage Saint-louis;Route Du Lamentin Km 4;97200;Fort De France;14.609371;-61.07256
9710066V;Lycée Professionnel Privé Pensionnat De Versailles;8 Rue Victor Hugues;97100;Basse Terre;16.1985639;-61.5901551
9830294C;Lycée Professionnel Privé Pere Gueneau (ddec);24 Rte Terr 1 Village;98870;Bourail;0.0;0.0
0131437S;Lycée Professionnel Privé Phocea R Attoyan (coiffure);1 Rue D Arcole;13006;Marseille 06;43.2894588;5.3774154
0541363N;Lycée Professionnel Privé Pierre De Coubertin;5 R Du President Robert Schuman;54000;Nancy;48.6825501;6.1799118
0050039R;Lycée Professionnel Privé Pierre Et Louis Poutrain;;05260;St Jean St Nicolas;44.6683333;6.2294444
0771204R;Lycée Professionnel Privé Pigier Melun;30 Boulevard Victor Hugo;77000;Melun;48.5394984;2.6580575
0070107D;Lycée Professionnel Privé Presentation De Marie;21 Avenue Notre Dame;07700;Bourg St Andeol;44.3730123;4.6450101
0631048X;Lycée Professionnel Privé Rene Rambaud - Coiffure;27 Avenue Du Marechal Leclerc;63000;Clermont Ferrand;45.7843743;3.0868642
0931573E;Lycée Professionnel Privé Robert Schuman;5 Avenue Du General De Gaulle;93440;Dugny;48.9494067;2.4150708
0940820F;Lycée Professionnel Privé Robert Schuman;5-6 Rue De L'eglise;94340;Joinville Le Pont;48.8192804;2.4664616
0381738H;Lycée Professionnel Privé Robin St Vincent De Paul;;38204;Vienne;46.3491859;-1.0850299
0783330W;Lycée Professionnel Privé Roulleau;42 Rue De Tessancourt;78250;Meulan;49.0086789;1.9050102
0801947G;Lycée Professionnel Privé Sacre Coeur;1 Rue De L Oratoire;80026;Amiens;49.8933658;2.3044821
0801951L;Lycée Professionnel Privé Sacre Coeur;36 Boulevard Des Anglais;80200;Peronne;49.9264177;2.9342576
0040502Z;Lycée Professionnel Privé Sacre Coeur (du);2 Avenue Des Thermes;04000;Digne Les Bains;44.0917238;6.2407469
0940853S;Lycée Professionnel Privé Sacre-coeur;3 Boulevard De Stalingrad;94320;Thiais;48.7672928;2.4035625
0631737W;Lycée Professionnel Privé Saint Alyre;20 Rue Sainte George;63037;Clermont Ferrand;45.7834986;3.0818986
0070112J;Lycée Professionnel Privé Saint Andre;18 Rue Emile Combes;07400;Le Teil;44.5388909;4.6878848
0572101Z;Lycée Professionnel Privé Saint Andre;1 Rue De L'eglise;57840;Ottange;49.4410443;6.0178869
0251112Y;Lycée Professionnel Privé Saint Benigne;1 Rue Du Chanoine Prenel;25300;Pontarlier;46.9020101;6.3561888
0021906L;Lycée Professionnel Privé Saint Charles;1 Rue Du Brouage;02300;Chauny;49.6147218;3.2121038
0860752A;Lycée Professionnel Privé Saint Gabriel Notre Dame;27 Rue Du Vieux Palais;86108;Chatellerault;46.8156207;0.542157
0891223W;Lycée Professionnel Privé Saint Jacques;6 Rue Du Faubourg St Jacques;89300;Joigny;47.9834057;3.3881557
0950805J;Lycée Professionnel Privé Saint Jean;Rond Point De La Tour Du Mail;95117;Sannois;48.970782;2.256869
0010099C;Lycée Professionnel Privé Saint Joseph;3 Rue Du Lycée;01000;Bourg En Bresse;0.0;0.0
0010814E;Lycée Professionnel Privé Saint Joseph;101 Rue Henri Grobon;01705;Miribel;45.825157;4.9512247
0022002R;Lycée Professionnel Privé Saint Joseph;2 Chaussee De Fontaine;02140;Fontaine Les Vervins;49.8365787;3.906547
0180572Z;Lycée Professionnel Privé Saint Joseph;11 Rue Gourdon;18100;Vierzon;47.2244551;2.0669876
0251592V;Lycée Professionnel Privé Saint Joseph;28 Av Fontaine Argent;25000;Besancon;47.2462201;6.0340665
0382600V;Lycée Professionnel Privé Saint Joseph;1 Rue Lakanal;38506;Voiron;45.3678543;5.5870773
0622192W;Lycée Professionnel Privé Saint Joseph;30 Rue Des Berceaux;62630;Etaples;50.5129606;1.6437015
0690651H;Lycée Professionnel Privé Saint Joseph;327 Rue Garibaldi;69363;Lyon 07;45.7475187;4.8515373
0741355W;Lycée Professionnel Privé Saint Joseph;St Martin Sur Arve;74703;Sallanches;45.912929;6.689997
0831187P;Lycée Professionnel Privé Saint Joseph;2229 Route De Faveyrolles;83190;Ollioules;43.139436;5.8845344
0900425Y;Lycée Professionnel Privé Saint Joseph;14 Rue De Badonvillers;90000;Belfort;47.6461321;6.8486574
0680159D;Lycée Professionnel Privé Saint Joseph De Cluny;53 Avenue Roger Salengro;68100;Mulhouse;47.7509394;7.347119
0570264C;Lycée Professionnel Privé Saint Joseph-la Providence;10 Rue De L Abbe Heydel;57801;Freyming Merlebach;49.1466767;6.8148536
0572953A;Lycée Professionnel Privé Saint Joseph-la Providence;2 Avenue Passaga;57600;Forbach;49.1853591;6.9006303
0261138W;Lycée Professionnel Privé Saint Louis;Clos Soubeyran;26402;Crest;0.0;0.0
0593060F;Lycée Professionnel Privé Saint Louis;145 Avenue Marc Sangnier;59427;Armentieres;50.7001104;2.8845967
0371328T;Lycée Professionnel Privé Saint Martin;47 Rue Nericault Destouches;37000;Tours;47.3920294;0.6835155
0541344T;Lycée Professionnel Privé Saint Michel;Chartreuse De Bosserville;54510;Art Sur Meurthe;48.664136;6.243642
0754175F;Lycée Professionnel Privé Saint Paul;81 Ter Rue Jean Pierre Timbaud;75011;Paris 11;48.867957;2.3777608
0421978X;Lycée Professionnel Privé Saint Paul Forez;13 Rue Du College;42603;Montbrison;45.6084481;4.0659129
0801945E;Lycée Professionnel Privé Saint Pierre;24 Place Clemenceau;80103;Abbeville;50.1087199;1.8347016
0701001H;Lycée Professionnel Privé Saint Pierre Fourier;10 Q Rue Des Casernes;70103;Gray;47.4448206;5.5926946
0801949J;Lycée Professionnel Privé Saint Riquier;50 Chaussee Jules Ferry;80094;Amiens;49.8829134;2.3258793
0030105Y;Lycée Professionnel Privé Saint Vincent;150 Boulevard De Courtais;03100;Montlucon;46.3419497;2.6072664
0740144E;Lycée Professionnel Privé Saint Vincent;55 Route De Bossey;74160;Collonges Sous Saleve;46.1413463;6.1456029
0060776L;Lycée Professionnel Privé Saint Vincent De Paul;17 Rue Fodere;06300;Nice;43.6991063;7.2864757
0370757X;Lycée Professionnel Privé Saint Vincent De Paul;30 Rue Delperier;37058;Tours;47.3925342;0.6769264
0570241C;Lycée Professionnel Privé Saint Vincent De Paul;4 Rue Marie Douchet;57440;Algrange;49.3580552;6.0494087
0930946Y;Lycée Professionnel Privé Saint Vincent De Paul;25 Rue Albert Walter;93200;St Denis;48.9380004;2.3591377
0810100U;Lycée Professionnel Privé Saint-dominique;17 Lices Georges Pompidou;81000;Albi;43.9298245;2.1477169
0420980M;Lycée Professionnel Privé Sainte Anne;24 Rue Du Pilat;42400;St Chamond;45.4720855;4.514178
0421979Y;Lycée Professionnel Privé Sainte Anne;4 Rue Saint Alban;42300;Roanne;46.0363817;4.0633804
0550983V;Lycée Professionnel Privé Sainte Anne;14 Rue Mautrote;55104;Verdun;49.1604635;5.3812032
0730774V;Lycée Professionnel Privé Sainte Anne;39 Montee Saint Jean;73292;La Motte Servolex;45.5973189;5.8780976
0700076C;Lycée Professionnel Privé Sainte Anne Saint Joseph;1 Rue De La Tannerie;70204;Lure;47.6877792;6.4943028
0593079B;Lycée Professionnel Privé Sainte Bernadette;225 Rue Des Anciens D'afn;59572;Jeumont;50.296322;4.100791
0570268G;Lycée Professionnel Privé Sainte Chretienne;1 Passage Du Pensionnat;57506;St Avold;49.1049716;6.7083946
0131675A;Lycée Professionnel Privé Sainte Elisabeth;Lot N?35;13240;Septemes Les Vallons;43.3973237;5.3694594
0251035P;Lycée Professionnel Privé Sainte Famille;33 Rue Du General Brulard;25000;Besancon;47.2275972;6.0026427
0741286W;Lycée Professionnel Privé Sainte Famille;Avenue Des Voirons;74805;La Roche Sur Foron;46.0773767;6.2971227
0730776X;Lycée Professionnel Privé Sainte Genevieve;2 Boulevard Du Theatre;73000;Chambery;45.5659213;5.9237499
0551032Y;Lycée Professionnel Privé Sainte Jeanne D'arc;23 Rue Poincare;55200;Commercy;48.7606796;5.5902284
0570294K;Lycée Professionnel Privé Sainte Marie;21 Avenue Du General De Gaulle;57400;Sarrebourg;48.7310531;7.05137
0593063J;Lycée Professionnel Privé Sainte Marie;2 Rue Emile Hie;59270;Bailleul;50.7375223;2.73195
0622195Z;Lycée Professionnel Privé Sainte Marie;31 Rue Du Paradis;62310;Fruges;50.5156254;2.1365448
0390094R;Lycée Professionnel Privé Sainte Marie - Fenelon;84 Rue Saint Desire;39000;Lons Le Saunier;46.6706079;5.5489595
0420996E;Lycée Professionnel Privé Sainte Marie La Grand'grange;Rue Mondragon;42400;St Chamond;45.483205;4.5102909
0830114Y;Lycée Professionnel Privé Sainte Marthe;8 Rue Des 4 Freres Bernard;83390;Cuers;43.237875;6.0721999
0671679L;Lycée Professionnel Privé Sainte Therese;4 Rue Des Allies;67970;Oermingen;49.0008662;7.128229
0740151M;Lycée Professionnel Privé Sainte Therese;8 Avenue De L'aumone;74150;Rumilly;45.8644371;5.950467
0141867D;Lycée Professionnel Privé Sainte Ursule;30 R De La Misericorde;14019;Caen;49.1819847;-0.3555065
0271073V;Lycée Professionnel Privé Sainte-agnes;126 Rue D'albufera;27200;Vernon;49.090865;1.4801589
0811070Y;Lycée Professionnel Privé Sainte-cecile;1 Avenue Du Breuil;81000;Albi;43.9432297;2.1483149
0300106C;Lycée Professionnel Privé Sainte-marie;Impasse Des Recollets;30200;Bagnols Sur Ceze;44.1612433;4.6238415
0311970Y;Lycée Professionnel Privé Sainte-marie De Nevers;10 Rue Du Perigord;31070;Toulouse;43.6072684;1.4432532
0311219G;Lycée Professionnel Privé Sainte-marie Saint-sernin;19 Boulevard Armand Duportal;31000;Toulouse;43.6068673;1.4345863
0761344Y;Lycée Professionnel Privé Sainte-therese;34 Rue Ferdinand Cartier;76150;Maromme;49.4855079;1.0441959
0460050E;Lycée Professionnel Privé Saint-etienne;49 Rue Des Soubirous;46000;Cahors;44.4504769;1.4412933
0110053Y;Lycée Professionnel Privé Saint-francois;2 Rue Des Amidonniers;11000;Carcassonne;43.2096831;2.3495761
0761348C;Lycée Professionnel Privé Saint-hildevert;43 Bis Rue De Ferrieres;76220;Gournay En Bray;49.4821029;1.7281726
0754239A;Lycée Professionnel Privé Saint-jean De Montmartre;31 Rue Caulaincourt;75018;Paris 18;48.8881336;2.3336903
0121260E;Lycée Professionnel Privé Saint-joseph;Avenue Etienne Soulie;12200;Villefranche De Rouergue;44.357108;2.0390698
0121309H;Lycée Professionnel Privé Saint-joseph;1 Rue Sarrus;12000;Rodez;44.3451427;2.5715885
0141192V;Lycée Professionnel Privé Saint-joseph;145 Avenue De La Republique;14800;Deauville;49.3547504;0.0669966
0312065B;Lycée Professionnel Privé Saint-joseph;85 Rue De Limayrac;31079;Toulouse;43.593452;1.4734636
0810105Z;Lycée Professionnel Privé Saint-joseph;38 Avenue De Lavaur;81100;Castres;43.6075533;2.2350212
0271081D;Lycée Professionnel Privé Saint-ouen;30 Rue Sadi Carnot;27500;Pont Audemer;49.3571648;0.5145026
0141184L;Lycée Professionnel Privé Saint-pierre;50 Rue Canchy;14000;Caen;49.1741178;-0.3513773
0820551D;Lycée Professionnel Privé Saint-roch;Malepeyre;82390;Durfort Lacapelette;44.19504;1.1837629
0761349D;Lycée Professionnel Privé Saint-vincent De Paul;26 Boulevard Amiral Mouchez;76600;Le Havre;49.4849886;0.1351204
0730779A;Lycée Professionnel Privé Savoisienne;85 Chemin Des Nuettes;73420;Drumettaz Clarafond;45.6649369;5.911833
0601947R;Lycée Professionnel Privé Sevigne;20 Rue De La Sous Prefecture;60200;Compiegne;49.415931;2.8299869
0771211Y;Lycée Professionnel Privé Sncf;35 Rue Du Chateau D'arcy;77390;Chaumes En Brie;48.666504;2.880979
0690698J;Lycée Professionnel Privé Societe Enseig. Prof. Du Rhone;46 Rue Professeur Rochaix;69003;Lyon 03;45.7487694;4.8778351
0131432L;Lycée Professionnel Privé St Andre (les Routiers);368 Boulevard Barnier;13016;Marseille 16;43.3606468;5.3425878
0331585U;Lycée Professionnel Privé St Augustin;19 Rue Paul Courteault;33000;Bordeaux;44.8346037;-0.607579
0440302P;Lycée Professionnel Privé St Donatien-immaculee;6 Rue Guillet De La Brosse;44013;Nantes;47.2296841;-1.5440911
0133280V;Lycée Professionnel Privé St Eloi;9 Avenue Jules Isaac;13626;Aix En Provence;43.5348838;5.4513323
0781856U;Lycée Professionnel Privé St Erembert;5 Rue Salomon Reinach;78100;St Germain En Laye;48.8958802;2.0996683
0292158N;Lycée Professionnel Privé St Esprit;3 Rue Emile Souvestre;29403;Landivisiau;48.5121112;-4.0797023
0911964R;Lycée Professionnel Privé St Eugene;10 Rue De La Pie Voleuse;91120;Palaiseau;48.7131857;2.2405189
0781855T;Lycée Professionnel Privé St Francois D Assise;45 Avenue Du Manet;78180;Montigny Le Bretonneux;48.7664455;2.0213888
